Species Name,Common Name,Location,Contamination Zone,Radioactive Contamination Level (kBq/m²),Concentration (Bq/kg),Melanin,Edibility,Fungi Growth Rate,Fungi Growth Category,Committed Effective Dose (mSv/year),Years Since 2024,Estimated Birth Date,Estimated Death Date,Life and Death Cycles,Latitude,Longitude,pH Level,Soil Type
Amanita muscaria,Fly Agaric,Various,Zone 1,2512.63,1911.72,True,Toxic,3.7689450000000004,Normal,0.249,15.8,2024-01-20 20:07:54,2051-11-04 01:03:48,1,51.37938399438469,27.274414114149845,7.9,Sandy
Boletus russula,Russula,"Veprin, Russia",Zone 3,206.52,12343.45,False,Edible,1.0,Normal,1.605,7.3,2022-06-18 13:35:41,2054-05-13 22:53:17,1,51.559096975691425,29.257708127982745,7.4,Loam
Wangiella dermatitidis,Black Yeast,Worldwide,Zone 3,249.2,8.76,True,Unknown,0.37379999999999997,Normal,0.001,19.1,2013-05-21 10:59:36,2049-10-26 19:02:55,1,50.79057704406627,28.158463365100857,5.2,Sandy
Boletus russula,Russula,"Veprin, Russia",Zone 2,1064.87,12506.49,False,Edible,1.0,Normal,1.626,4.2,2021-11-08 13:10:01,2046-04-25 02:34:05,1,51.06174586336559,27.181766541931996,7.5,Loam
Marasmius oreades,Fairy Ring Champignon,"Voronkov, Ukraine",Zone 1,1824.61,292.88,False,Edible,1.0,Normal,0.038,8.6,2024-09-04 21:34:20,2032-08-07 07:20:33,1,51.71611310707551,29.75939677301122,6.8,Clay
Inocybe geophylla,Earthy Inocybe,"EcoCenter, Ukraine",Zone 3,201.59,335.54,False,Edible,1.0,Normal,0.044,2.7,2024-01-14 11:01:12,2041-03-10 16:32:35,1,51.806728484985165,27.9761537973953,5.7,Sandy
Psathyrella candolleana,Pale Brittlestem,"Near Zalizia, Ukraine",Zone 1,3427.98,493.89,False,Edible,1.0,Normal,0.064,10.9,2014-12-22 17:25:10,2033-05-28 14:42:12,1,50.09456769491652,27.88735764919408,6.4,Sandy
Cortinarius praestans,Radiation Webcap,Chernobyl Village,Zone 4,160.03,572.39,False,Edible,1.0,Normal,0.074,29.9,2011-07-12 02:16:52,2048-08-10 11:51:38,1,51.066026587395946,28.278429365796637,4.2,Sandy
Hebeloma crustuliniforme,Poison Pie,"Ivankov, Ukraine",Zone 2,1217.73,304.27,False,Toxic,1.0,Normal,0.04,11.8,2019-02-07 09:59:59,2050-10-29 15:12:00,1,50.944746909977,28.87518479132791,5.7,Loam
Leccinum scabrum,Brown Birch Bolete,Chernobyl Exclusion Zone,Zone 3,554.83,739.93,True,Edible,0.8322450000000001,Normal,0.096,18.8,2016-03-01 17:01:53,2053-08-08 06:00:50,1,50.79093863043785,28.058393798107517,4.6,Clay
Inocybe geophylla,Earthy Inocybe,"EcoCenter, Ukraine",Zone 1,4953.81,181.66,False,Edible,1.0,Normal,0.024,19.2,2023-10-20 17:02:34,2041-05-10 04:06:36,1,51.54534826372617,29.529070330145323,4.4,Sandy
Leccinum aurantiacum,Red-Capped Scaber Stalk,"Lugine, Ukraine",Zone 2,1256.85,424.2,False,Edible,1.0,Normal,0.055,11.6,2013-10-08 21:53:37,2039-04-06 00:49:31,1,50.625256998512505,28.51278491422888,4.7,Clay
Amanita muscaria,Fly Agaric,Various,Zone 2,1299.42,1476.91,True,Toxic,1.94913,Normal,0.192,3.0,2021-12-14 18:07:40,2045-01-25 06:20:09,1,50.558429893634354,28.471340197433676,5.2,Sandy
Boletus chanteral,Chanterelle,"Veprin, Russia",Zone 2,1101.63,2563.6,False,Edible,1.0,Normal,0.333,11.8,2012-01-16 07:36:11,2029-01-30 07:16:21,1,51.12870605350921,29.42142345770741,4.3,Loam
Wangiella dermatitidis,Black Yeast,Worldwide,Zone 4,43.97,10.15,True,Unknown,0.065955,Normal,0.001,4.6,2020-02-01 11:00:32,2021-03-01 03:35:15,1,50.826213463825006,27.36216485712396,5.3,Sandy
Psathyrella candolleana,Pale Brittlestem,"Near Zalizia, Ukraine",Zone 3,436.06,356.64,False,Edible,1.0,Normal,0.046,2.4,2023-11-28 21:17:10,2044-05-31 18:12:29,1,51.94955742350567,27.576733392519472,4.1,Clay
Lactarius deliciosus,Saffron Milk Cap,"Red Forest, Ukraine",Zone 3,553.03,370.62,False,Edible,1.0,Normal,0.048,18.1,2016-10-09 06:35:18,2028-12-25 19:17:52,1,50.454302875136854,28.82322116887463,4.5,Sandy
Coprinellus micaceus,Mica Cap,"Vesniane, Ukraine",Zone 4,70.64,279.09,False,Edible,1.0,Normal,0.036,17.5,2007-08-09 21:40:47,2029-03-14 19:54:08,1,50.547452955755375,27.496934285979393,5.2,Loam
Amanita muscaria,Fly Agaric,Various,Zone 4,44.59,1031.97,True,Toxic,0.066885,Normal,0.134,27.2,2001-02-11 07:33:19,2005-03-07 12:17:28,1,51.94480847029648,29.506337901539123,4.7,Clay
Amanita muscaria,Fly Agaric,Various,Zone 1,2302.88,1542.76,True,Toxic,3.45432,Normal,0.201,22.9,2010-02-04 14:56:41,2041-12-17 05:01:23,1,50.06596704212665,28.27271868079705,5.3,Clay
Coprinopsis atramentaria,Inky Cap,"Bingen-am-Rhein, Germany",Zone 2,1384.09,244.3,False,Edible,1.0,Normal,0.032,12.8,2019-01-10 16:59:27,2034-05-12 05:07:11,1,50.962753547390015,28.29678619883505,4.5,Clay
Cortinarius praestans,Radiation Webcap,Chernobyl Village,Zone 4,38.71,302.82,False,Edible,1.0,Normal,0.039,14.8,2009-07-16 10:35:23,2026-04-08 14:02:50,1,51.703391096291604,27.72647066175881,5.1,Loam
Boletus luteus,Slippery Jack,"Veprin, Russia",Zone 4,181.03,11971.62,False,Edible,1.0,Normal,1.556,20.7,2020-08-22 05:48:25,2032-05-02 08:12:14,1,50.09058871904208,27.146635856889517,7.9,Clay
Hebeloma crustuliniforme,Poison Pie,"Ivankov, Ukraine",Zone 4,62.03,598.8,False,Toxic,1.0,Normal,0.078,20.6,2018-09-22 21:36:23,2046-01-31 19:49:39,1,50.2023874332599,29.618536454404513,4.3,Clay
Hebeloma crustuliniforme,Poison Pie,"Ivankov, Ukraine",Zone 3,339.65,323.57,False,Toxic,1.0,Normal,0.042,29.9,1996-09-25 06:48:11,2041-02-18 02:28:31,1,51.01020962183903,28.56547899262931,6.4,Clay
Cladosporium sphaerospermum,Radiotrophic Fungus,International Space Station,Zone 4,87.61,11.82,True,Unknown,0.131415,Normal,0.002,25.1,2008-02-04 02:10:06,2035-10-28 03:07:30,1,50.88114632645362,28.791523084053622,6.7,Loam
Hygrophorus russula,Russula Waxcap,"Hilton, Ukraine",Zone 1,4074.94,398.98,False,Edible,1.0,Normal,0.052,12.3,2014-04-01 11:00:22,2053-03-07 20:24:52,1,51.450939199266166,28.378567059807786,5.1,Clay
Cladosporium sphaerospermum,Radiotrophic Fungus,International Space Station,Zone 1,3441.75,3.66,True,Unknown,5.162625,Normal,0.0,27.4,2001-04-25 04:01:14,2038-02-15 06:54:21,1,51.04478549357573,28.386003961609873,4.8,Sandy
Mycena flavoalba,Yellowleg Bonnet,"Vesniane, Ukraine",Zone 4,146.57,496.04,False,Edible,1.0,Normal,0.064,7.0,2022-03-26 14:04:29,2024-11-15 01:58:08,1,51.21078949628508,29.67479011247057,6.7,Loam
Coprinopsis atramentaria,Inky Cap,"Bingen-am-Rhein, Germany",Zone 2,753.92,379.84,False,Edible,1.0,Normal,0.049,1.3,2023-04-09 08:36:29,2052-12-25 19:52:24,1,51.357026848944884,28.149881291501544,7.8,Sandy
Inocybe geophylla,Earthy Inocybe,"EcoCenter, Ukraine",Zone 2,1153.62,371.17,False,Edible,1.0,Normal,0.048,11.1,2018-10-12 18:02:31,2050-07-30 21:09:28,1,50.63892605350655,29.977593298487886,5.7,Sandy
Coprinopsis atramentaria,Inky Cap,"Bingen-am-Rhein, Germany",Zone 2,651.7,242.53,False,Edible,1.0,Normal,0.032,23.5,2023-11-25 14:26:13,2034-06-15 16:50:03,1,51.00972723308999,27.763592549525118,6.1,Sandy
Wangiella dermatitidis,Black Yeast,Worldwide,Zone 2,994.98,15.05,True,Unknown,1.49247,Normal,0.002,3.3,2022-01-07 16:57:05,2049-04-29 15:25:48,1,51.84852713344764,27.012628286394023,6.3,Sandy
Mycena flavoalba,Yellowleg Bonnet,"Vesniane, Ukraine",Zone 1,2064.32,446.59,False,Edible,1.0,Normal,0.058,6.4,2018-10-10 02:44:54,2046-12-09 12:11:36,1,50.474183691224844,29.856352858213114,5.7,Sandy
Hebeloma crustuliniforme,Poison Pie,"Ivankov, Ukraine",Zone 2,828.04,560.01,False,Toxic,1.0,Normal,0.073,12.4,2023-06-23 14:23:51,2025-05-19 04:43:34,1,51.86393427483154,29.572794471987525,6.5,Sandy
Wangiella dermatitidis,Black Yeast,Worldwide,Zone 1,4188.1,18.91,True,Unknown,6.282150000000001,Normal,0.002,7.6,2019-03-31 13:19:59,2054-11-06 22:26:23,1,51.46031464374998,29.782305552196036,6.9,Clay
Psathyrella candolleana,Pale Brittlestem,"Near Zalizia, Ukraine",Zone 1,3652.84,347.66,False,Edible,1.0,Normal,0.045,10.0,2021-02-09 07:57:44,2049-07-18 03:54:15,1,51.71758499691513,27.91440779129159,6.7,Loam
Marasmius oreades,Fairy Ring Champignon,"Voronkov, Ukraine",Zone 3,236.76,453.27,False,Edible,1.0,Normal,0.059,13.4,2018-01-23 11:43:46,2043-09-20 02:00:47,1,51.19969188346626,28.319336504601203,5.1,Clay
Melanoleuca melaleuca,Common Cavalier,"Near Chernobyl, Ukraine",Zone 3,217.23,261.39,False,Edible,1.0,Normal,0.034,10.3,2016-02-27 14:01:53,2038-03-13 09:50:23,1,51.67972437472146,27.83527299957074,5.5,Sandy
Pholiota squarrosa,Shaggy Scalycap,"Budaörs, Hungary",Zone 2,570.24,288.05,False,Edible,1.0,Normal,0.037,8.6,2020-07-22 17:30:22,2052-08-13 11:41:38,1,50.90838902575815,28.053931785245364,7.3,Clay
Leccinum aurantiacum,Red-Capped Scaber Stalk,"Lugine, Ukraine",Zone 1,3600.74,381.63,False,Edible,1.0,Normal,0.05,29.5,1999-01-09 09:41:47,2001-03-27 10:39:46,1,51.94507388310419,29.704100959800282,4.9,Loam
Marasmius oreades,Fairy Ring Champignon,"Voronkov, Ukraine",Zone 2,876.59,294.47,False,Edible,1.0,Normal,0.038,16.0,2012-12-01 01:27:33,2037-10-21 01:48:04,1,50.76356422883595,29.816391714077135,6.3,Sandy
Amanita muscaria,Fly Agaric,Various,Zone 3,420.39,1396.18,True,Toxic,0.630585,Normal,0.182,3.9,2021-01-23 17:09:24,2049-10-31 22:13:16,1,51.3394187738486,28.38753895457097,4.4,Loam
Coprinellus micaceus,Mica Cap,"Vesniane, Ukraine",Zone 2,855.26,287.34,False,Edible,1.0,Normal,0.037,27.6,2017-10-01 18:26:25,2050-10-04 21:31:05,1,50.80436731392782,28.037030958895308,5.4,Loam
Pholiota squarrosa,Shaggy Scalycap,"Budaörs, Hungary",Zone 3,550.82,201.8,False,Edible,1.0,Normal,0.026,29.3,2017-10-07 20:01:25,2045-05-14 04:12:51,1,51.36207619261327,28.7515303854516,4.5,Clay
Leccinum scabrum,Brown Birch Bolete,Chernobyl Exclusion Zone,Zone 4,175.8,648.08,True,Edible,0.26370000000000005,Normal,0.084,16.8,2014-06-29 04:55:28,2036-03-03 07:58:52,1,50.51425681976915,29.4987680961715,4.4,Clay
Amanita phalloides,Death Cap,Various,Zone 1,1555.76,362.0,False,Toxic,1.0,Normal,0.047,12.6,2012-04-30 09:18:00,2020-09-23 21:56:12,1,51.38303278239184,28.515669567327837,4.6,Clay
Hebeloma crustuliniforme,Poison Pie,"Ivankov, Ukraine",Zone 2,1069.91,542.47,False,Toxic,1.0,Normal,0.071,23.8,2003-12-22 10:58:49,2018-11-13 18:27:10,1,51.46685167584632,28.84154391837227,4.2,Clay
Pholiota squarrosa,Shaggy Scalycap,"Budaörs, Hungary",Zone 2,718.8,259.88,False,Edible,1.0,Normal,0.034,10.6,2018-11-29 08:04:59,2049-07-12 09:43:39,1,51.65593840446213,27.732033354941304,5.5,Sandy
Gyromitra esculenta,False Morel,Various,Zone 1,4136.22,796.62,True,Toxic,6.204330000000001,Normal,0.104,15.1,2021-01-19 04:32:21,2025-08-12 15:26:00,1,50.549764751660966,29.735717792307593,7.9,Clay
Hebeloma crustuliniforme,Poison Pie,"Ivankov, Ukraine",Zone 2,1471.47,513.68,False,Toxic,1.0,Normal,0.067,17.5,2019-06-24 10:09:42,2052-09-12 03:38:10,1,50.713060746773415,29.00673004359826,5.9,Clay
Boletus edulis,Porcini,"Korosten, Ukraine",Zone 1,4049.42,217.13,False,Edible,1.0,Normal,0.028,26.8,2024-07-01 12:48:07,2029-02-07 06:40:00,1,51.611282689707686,29.064933816506354,6.3,Sandy
Melanoleuca melaleuca,Common Cavalier,"Near Chernobyl, Ukraine",Zone 3,229.25,344.25,False,Edible,1.0,Normal,0.045,21.3,2011-05-10 09:46:11,2047-07-28 07:10:52,1,51.92688624539754,27.612808224050436,7.6,Sandy
Boletus russula,Russula,"Veprin, Russia",Zone 1,2685.6,10100.01,False,Edible,1.0,Normal,1.313,19.9,2017-12-03 21:31:32,2035-09-23 05:33:28,1,50.28684606040345,29.73968393586962,7.3,Loam
Cryptococcus neoformans,Cryptococcus,Worldwide,Zone 3,517.11,9.28,True,Unknown,0.7756649999999999,Normal,0.001,22.1,2018-11-13 04:54:53,2041-07-22 11:58:31,1,51.94803310953816,27.167897630966696,6.2,Sandy
Coprinopsis atramentaria,Inky Cap,"Bingen-am-Rhein, Germany",Zone 4,89.82,405.9,False,Edible,1.0,Normal,0.053,1.3,2023-06-22 19:48:35,2052-12-27 20:59:24,1,50.66794127448903,27.541463540983965,7.1,Loam
Cryptococcus neoformans,Cryptococcus,Worldwide,Zone 2,965.02,11.27,True,Unknown,1.44753,Normal,0.001,16.4,2017-03-17 20:30:19,2037-02-12 06:16:01,1,51.162382373709974,27.99222738657061,7.2,Sandy
Lactarius deliciosus,Saffron Milk Cap,"Red Forest, Ukraine",Zone 1,3027.21,331.39,False,Edible,1.0,Normal,0.043,21.0,2018-07-15 05:57:45,2052-04-18 14:57:44,1,51.803675490616136,27.62679242959337,6.4,Sandy
Melanoleuca melaleuca,Common Cavalier,"Near Chernobyl, Ukraine",Zone 3,397.95,380.33,False,Edible,1.0,Normal,0.049,10.5,2022-02-03 16:52:52,2052-01-10 21:08:22,1,51.22376230507032,27.040291678733812,5.8,Clay
Gyromitra esculenta,False Morel,Various,Zone 3,272.7,805.05,True,Toxic,0.40905,Normal,0.105,10.1,2015-09-18 19:36:43,2020-09-29 00:55:53,1,50.790923224710006,29.572876036811454,6.7,Sandy
Boletus edulis,Porcini,"Korosten, Ukraine",Zone 3,537.56,1426.17,False,Edible,1.0,Normal,0.185,23.3,2006-10-08 15:03:50,2032-09-05 19:23:36,1,50.90479352228777,29.13422836312189,7.4,Loam
Coprinopsis atramentaria,Inky Cap,"Bingen-am-Rhein, Germany",Zone 3,298.22,246.72,False,Edible,1.0,Normal,0.032,11.3,2017-11-30 20:20:32,2027-02-12 13:48:43,1,50.01618715142387,27.84034118305432,4.4,Sandy
Leccinum aurantiacum,Red-Capped Scaber Stalk,"Lugine, Ukraine",Zone 1,3956.59,175.51,False,Edible,1.0,Normal,0.023,21.8,2007-12-22 06:47:48,2043-03-08 20:27:16,1,50.892052639671725,27.062806848867066,6.6,Loam
Hygrophorus russula,Russula Waxcap,"Hilton, Ukraine",Zone 4,130.82,276.27,False,Edible,1.0,Normal,0.036,6.4,2024-08-18 19:11:13,2039-07-09 01:36:46,1,51.57693125199005,29.831322347905218,6.0,Clay
Melanoleuca melaleuca,Common Cavalier,"Near Chernobyl, Ukraine",Zone 2,981.93,287.16,False,Edible,1.0,Normal,0.037,26.8,2024-10-13 23:52:29,2042-09-06 16:15:24,1,51.28449439257754,28.759424146445305,5.4,Loam
Marasmius oreades,Fairy Ring Champignon,"Voronkov, Ukraine",Zone 1,3042.01,442.67,False,Edible,1.0,Normal,0.058,29.4,2002-09-10 02:50:21,2053-05-31 18:22:02,1,50.678383016602,28.263075125364622,5.5,Loam
Pholiota squarrosa,Shaggy Scalycap,"Budaörs, Hungary",Zone 2,866.93,427.9,False,Edible,1.0,Normal,0.056,12.5,2021-02-08 17:59:39,2025-10-07 19:01:25,1,51.38209472631945,29.620591366715047,7.5,Clay
Pholiota squarrosa,Shaggy Scalycap,"Budaörs, Hungary",Zone 4,39.05,425.0,False,Edible,1.0,Normal,0.055,13.8,2018-03-20 06:35:09,2025-03-10 21:05:07,1,50.170822429087146,28.17465654777659,7.3,Clay
Cortinarius praestans,Radiation Webcap,Chernobyl Village,Zone 1,3375.66,406.0,False,Edible,1.0,Normal,0.053,4.6,2019-11-26 06:48:43,2025-11-25 15:09:46,1,51.92791902023477,28.907345683696402,6.1,Loam
Psathyrella candolleana,Pale Brittlestem,"Near Zalizia, Ukraine",Zone 1,1500.3,493.33,False,Edible,1.0,Normal,0.064,12.7,2017-03-06 04:57:09,2029-09-12 07:57:33,1,51.19429595267507,27.65924309806847,6.7,Sandy
Cryptococcus neoformans,Cryptococcus,Worldwide,Zone 1,3359.2,11.84,True,Unknown,5.0388,Normal,0.002,3.2,2023-03-05 04:08:14,2039-06-01 22:23:12,1,51.673782128146286,27.439110336316112,6.6,Loam
Cortinarius praestans,Radiation Webcap,Chernobyl Village,Zone 2,1198.76,564.33,False,Edible,1.0,Normal,0.073,20.9,2015-07-29 07:17:49,2046-05-14 19:30:05,1,51.27252018201142,29.567206754807117,4.6,Clay
Boletus russula,Russula,"Veprin, Russia",Zone 4,101.78,10352.89,False,Edible,1.0,Normal,1.346,5.9,2021-05-29 09:59:30,2040-08-03 12:26:30,1,50.67069873785263,29.946759932273487,4.5,Clay
Amanita muscaria,Fly Agaric,Various,Zone 1,3948.71,1111.82,True,Toxic,5.923065,Normal,0.145,23.2,2024-02-07 04:13:52,2035-11-25 14:20:39,1,50.30666134284586,27.109456566636077,4.4,Loam
Psathyrella candolleana,Pale Brittlestem,"Near Zalizia, Ukraine",Zone 3,336.07,255.77,False,Edible,1.0,Normal,0.033,28.4,2011-12-30 03:55:43,2022-02-22 05:06:59,1,51.04752282560821,29.884511996429765,5.8,Loam
Leccinum aurantiacum,Red-Capped Scaber Stalk,"Lugine, Ukraine",Zone 1,1703.61,64.76,False,Edible,1.0,Normal,0.008,16.6,2017-01-23 11:15:18,2037-02-10 11:07:32,1,51.14213961159027,28.907826463335333,5.5,Loam
Pholiota squarrosa,Shaggy Scalycap,"Budaörs, Hungary",Zone 1,2245.73,232.53,False,Edible,1.0,Normal,0.03,28.9,2013-11-09 13:16:38,2022-10-30 03:35:33,1,51.6086941505154,27.090880788154376,4.8,Sandy
Boletus russula,Russula,"Veprin, Russia",Zone 2,1167.62,10997.84,False,Edible,1.0,Normal,1.43,23.7,2004-06-02 03:46:59,2049-02-08 20:09:41,1,51.68835384333661,28.92074023523215,6.4,Loam
Cortinarius praestans,Radiation Webcap,Chernobyl Village,Zone 4,152.73,395.93,False,Edible,1.0,Normal,0.051,20.3,2016-08-17 03:54:19,2049-07-27 09:52:03,1,50.276343939664486,29.623817442262986,5.1,Sandy
Coprinopsis atramentaria,Inky Cap,"Bingen-am-Rhein, Germany",Zone 3,436.01,319.39,False,Edible,1.0,Normal,0.042,2.8,2023-09-30 13:21:06,2030-07-20 13:50:51,1,51.91453112831733,28.195067347102235,5.3,Sandy
Boletus russula,Russula,"Veprin, Russia",Zone 4,90.28,6863.34,False,Edible,1.0,Normal,0.892,21.7,2008-03-23 11:58:21,2015-07-03 00:12:16,1,50.908007930772484,27.3805816866199,5.3,Clay
Boletus russula,Russula,"Veprin, Russia",Zone 3,455.52,12859.25,False,Edible,1.0,Normal,1.672,4.7,2024-08-26 20:15:28,2048-03-08 22:50:19,1,51.261390182857596,29.185087489413046,6.9,Loam
Boletus russula,Russula,"Veprin, Russia",Zone 4,40.17,7295.18,False,Edible,1.0,Normal,0.948,25.3,2015-08-16 17:30:16,2038-11-14 20:21:16,1,50.545582930082375,28.165713131272597,8.0,Clay
Hebeloma crustuliniforme,Poison Pie,"Ivankov, Ukraine",Zone 4,160.47,588.67,False,Toxic,1.0,Normal,0.077,3.7,2024-01-01 06:30:13,2034-09-16 06:57:41,1,50.83892776070404,27.144590412543447,4.8,Sandy
Gyromitra esculenta,False Morel,Various,Zone 2,743.55,772.13,True,Toxic,1.115325,Normal,0.1,14.6,2024-12-21 23:55:09,2046-06-28 12:05:38,1,51.97357759157287,27.06186372874559,4.9,Clay
Psathyrella candolleana,Pale Brittlestem,"Near Zalizia, Ukraine",Zone 3,218.37,253.14,False,Edible,1.0,Normal,0.033,22.5,2015-10-29 21:15:04,2042-08-06 01:08:26,1,50.74922509991527,28.62094775945146,5.7,Loam
Cortinarius praestans,Radiation Webcap,Chernobyl Village,Zone 4,108.55,305.86,False,Edible,1.0,Normal,0.04,14.1,2023-09-05 05:50:00,2039-11-14 07:01:56,1,50.191261213767824,28.3043887889419,7.1,Sandy
Melanoleuca melaleuca,Common Cavalier,"Near Chernobyl, Ukraine",Zone 2,632.06,398.45,False,Edible,1.0,Normal,0.052,11.7,2012-12-03 22:01:27,2014-01-09 03:52:52,1,51.057617221254006,27.360497676492354,7.9,Clay
Melanoleuca melaleuca,Common Cavalier,"Near Chernobyl, Ukraine",Zone 1,4824.57,375.29,False,Edible,1.0,Normal,0.049,25.9,1999-03-09 03:25:09,2020-05-13 03:44:53,1,50.14588984005736,27.230563831352196,6.8,Sandy
Boletus edulis,Porcini,"Korosten, Ukraine",Zone 1,3533.29,633.57,False,Edible,1.0,Normal,0.082,20.7,2020-10-16 06:21:09,2024-09-21 03:34:39,1,50.75794563396241,28.508061004865944,6.3,Loam
Coprinellus micaceus,Mica Cap,"Vesniane, Ukraine",Zone 1,4695.26,357.8,False,Edible,1.0,Normal,0.047,29.2,2022-12-11 23:25:16,2046-06-24 22:37:38,1,51.011420232126184,28.664519474323555,5.6,Clay
Amanita phalloides,Death Cap,Various,Zone 2,701.07,372.74,False,Toxic,1.0,Normal,0.048,27.6,2002-01-11 18:49:37,2049-03-12 01:09:54,1,50.891184354386866,28.444446901516727,6.6,Sandy
Amanita muscaria,Fly Agaric,Various,Zone 4,116.19,1534.25,True,Toxic,0.174285,Normal,0.199,18.9,2005-12-05 08:08:55,2041-10-23 00:05:13,1,51.15760739191161,28.102307157042265,5.9,Clay
Hebeloma crustuliniforme,Poison Pie,"Ivankov, Ukraine",Zone 3,206.7,516.52,False,Toxic,1.0,Normal,0.067,20.3,2017-09-05 20:30:58,2024-06-22 09:59:10,1,51.13018752233354,29.21128223381461,4.4,Sandy
Inocybe geophylla,Earthy Inocybe,"EcoCenter, Ukraine",Zone 3,497.5,286.27,False,Edible,1.0,Normal,0.037,9.1,2022-12-19 07:27:22,2046-03-21 12:12:05,1,51.6500437612057,27.86171104069917,7.0,Sandy
Melanoleuca melaleuca,Common Cavalier,"Near Chernobyl, Ukraine",Zone 3,243.6,403.66,False,Edible,1.0,Normal,0.052,17.4,2009-04-05 07:10:26,2035-05-31 02:50:28,1,50.820371792181696,27.412760397689254,7.1,Loam
Melanoleuca melaleuca,Common Cavalier,"Near Chernobyl, Ukraine",Zone 4,147.43,281.8,False,Edible,1.0,Normal,0.037,3.9,2022-10-08 21:28:20,2026-05-15 13:54:09,1,50.893199450622795,29.16345636996661,6.7,Loam
Boletus russula,Russula,"Veprin, Russia",Zone 3,391.33,6615.93,False,Edible,1.0,Normal,0.86,29.4,2010-08-05 03:14:47,2019-11-10 04:47:11,1,50.65635377532716,29.901903233012696,6.8,Clay
Amanita phalloides,Death Cap,Various,Zone 1,1811.86,336.24,False,Toxic,1.0,Normal,0.044,15.1,2022-04-03 11:13:46,2026-03-04 05:03:41,1,50.55879862842509,27.557034539215206,7.4,Sandy
Amanita muscaria,Fly Agaric,Various,Zone 2,620.45,1887.96,True,Toxic,0.9306750000000001,Normal,0.245,26.7,1997-08-02 07:49:12,2026-09-05 01:29:43,1,50.87631177207512,27.710165767138566,7.3,Clay
Wangiella dermatitidis,Black Yeast,Worldwide,Zone 2,984.09,6.2,True,Unknown,1.476135,Normal,0.001,18.1,2021-12-24 14:34:21,2053-05-31 04:25:50,1,51.24936111520827,27.89507331779232,6.3,Loam
Hygrophorus russula,Russula Waxcap,"Hilton, Ukraine",Zone 4,125.93,194.19,False,Edible,1.0,Normal,0.025,15.8,2013-04-23 13:07:26,2019-04-06 22:48:28,1,50.3811321110961,27.992662483439265,5.9,Clay
Gyromitra esculenta,False Morel,Various,Zone 4,183.08,814.46,True,Toxic,0.27462000000000003,Normal,0.106,1.4,2022-01-02 09:59:51,2049-02-05 09:24:49,1,50.0276617293131,28.05261619150014,5.7,Loam
Mycena flavoalba,Yellowleg Bonnet,"Vesniane, Ukraine",Zone 1,2711.1,292.23,False,Edible,1.0,Normal,0.038,3.1,2024-04-30 23:02:06,2046-04-24 14:43:44,1,51.877796497575964,29.600821545589255,6.2,Loam
Melanoleuca melaleuca,Common Cavalier,"Near Chernobyl, Ukraine",Zone 2,1099.13,237.0,False,Edible,1.0,Normal,0.031,11.6,2021-12-30 02:42:03,2031-10-16 13:52:11,1,51.792584003463,28.710526361510542,7.4,Clay
Wangiella dermatitidis,Black Yeast,Worldwide,Zone 1,1688.71,10.34,True,Unknown,2.5330649999999997,Normal,0.001,26.3,2020-06-02 10:26:25,2027-06-30 10:22:34,1,50.80042402108589,27.91119588158102,6.1,Clay
Mycena flavoalba,Yellowleg Bonnet,"Vesniane, Ukraine",Zone 4,95.86,408.5,False,Edible,1.0,Normal,0.053,11.0,2012-06-25 05:18:30,2023-07-03 09:49:41,1,51.14353851828553,27.542888700780306,6.0,Loam
Lactarius deliciosus,Saffron Milk Cap,"Red Forest, Ukraine",Zone 1,4881.68,255.83,False,Edible,1.0,Normal,0.033,12.5,2012-01-07 16:38:14,2054-01-31 00:18:07,1,50.23773676034823,29.688022483943108,6.9,Loam
Gyromitra esculenta,False Morel,Various,Zone 1,3276.0,656.31,True,Toxic,4.914,Normal,0.085,1.8,2024-02-15 01:43:51,2051-05-16 07:10:11,1,51.358508655712576,27.0311580158976,7.1,Clay
Coprinellus micaceus,Mica Cap,"Vesniane, Ukraine",Zone 4,103.52,337.85,False,Edible,1.0,Normal,0.044,26.5,2002-03-29 11:09:21,2045-08-04 18:49:14,1,50.368248618464705,27.13254119311333,4.2,Clay
Gyromitra esculenta,False Morel,Various,Zone 2,1070.98,512.64,True,Toxic,1.60647,Normal,0.067,24.8,2002-10-08 05:31:54,2005-05-31 00:01:34,1,50.9102359893698,28.027258397650765,5.6,Clay
Leccinum scabrum,Brown Birch Bolete,Chernobyl Exclusion Zone,Zone 2,847.14,385.78,True,Edible,1.27071,Normal,0.05,26.1,2013-03-21 19:56:27,2023-01-09 16:24:05,1,51.93089408465549,29.140062598804583,4.7,Loam
Marasmius oreades,Fairy Ring Champignon,"Voronkov, Ukraine",Zone 4,117.79,355.12,False,Edible,1.0,Normal,0.046,12.7,2016-04-23 10:17:04,2019-11-29 10:19:38,1,50.05028965227862,29.990188190961565,5.7,Sandy
Psathyrella candolleana,Pale Brittlestem,"Near Zalizia, Ukraine",Zone 2,694.94,308.95,False,Edible,1.0,Normal,0.04,13.0,2024-01-30 21:43:36,2024-06-25 16:49:41,1,50.571291166708974,27.670655965059332,5.1,Sandy
Melanoleuca melaleuca,Common Cavalier,"Near Chernobyl, Ukraine",Zone 2,623.31,397.35,False,Edible,1.0,Normal,0.052,18.0,2013-01-18 06:43:57,2023-09-06 15:22:17,1,51.79988353534319,28.470956723542336,5.6,Clay
